Location,Subcommunity,TaxRank,Site1,Site2,Bray,Geo_km,Env_distance,Salinity_difference
Pascagoula Bay,CRT,ASV,PAS_ST4,PAS_ST2,0.4117454869309782,3.7508616307215155,1.0996697429811066,3.21
Pascagoula Bay,CRT,ASV,PAS_ST5,PAS_ST2,0.6001832731043043,5.747869712847235,2.148092794718697,8.23
Pascagoula Bay,CRT,ASV,PAS_ST6,PAS_ST2,0.6128452693990926,7.782265219205101,2.2994693636050485,8.41
Pascagoula Bay,CRT,ASV,PAS_ST7,PAS_ST2,0.6066911279292958,9.465058968387872,2.5905548064167028,10.44
Pascagoula Bay,CRT,ASV,PAS_ST8,PAS_ST2,0.624748815075336,11.169735572048415,3.6980878873936436,15.430000000000001
Pascagoula Bay,CRT,ASV,PAS_ST9,PAS_ST2,0.8130474612747907,15.410324611950285,6.441608826558543,25.75
Pascagoula Bay,CRT,ASV,PAS_ST4,PAS_ST3,0.3198227615027577,2.0787849384595085,0.6139513273276159,1.6599999999999997
Pascagoula Bay,CRT,ASV,PAS_ST5,PAS_ST3,0.5195887218358627,4.016451538823597,1.9220681438860823,6.68
Pascagoula Bay,CRT,ASV,PAS_ST6,PAS_ST3,0.52910814490635,6.041409533456225,1.805130683190165,6.859999999999999
Pascagoula Bay,CRT,ASV,PAS_ST7,PAS_ST3,0.5158637190762217,7.728381327382684,2.1550580186593353,8.889999999999999
Pascagoula Bay,CRT,ASV,PAS_ST8,PAS_ST3,0.5445663883439473,9.427515714724043,3.3119893782358685,13.88
Pascagoula Bay,CRT,ASV,PAS_ST9,PAS_ST3,0.7499266589419559,13.716103762388908,5.938814304245224,24.200000000000003
Pascagoula Bay,CRT,ASV,PAS_ST5,PAS_ST4,0.40506263045267893,2.0173018089180395,2.016294743782462,5.0200000000000005
Pascagoula Bay,CRT,ASV,PAS_ST6,PAS_ST4,0.4134119652980665,4.049982585776658,1.3423827952606924,5.2
Pascagoula Bay,CRT,ASV,PAS_ST7,PAS_ST4,0.4039439095484111,5.724302892892033,1.8580872350082969,7.2299999999999995
Pascagoula Bay,CRT,ASV,PAS_ST8,PAS_ST4,0.44040676689908204,7.431568036820559,3.069042340591927,12.220000000000002
Pascagoula Bay,CRT,ASV,PAS_ST9,PAS_ST4,0.642766208712664,11.662848798176336,5.404141882905121,22.540000000000003
Pascagoula Bay,CRT,ASV,PAS_ST6,PAS_ST5,0.2810483809627107,2.0355511784019296,1.7835267192020519,0.17999999999999972
Pascagoula Bay,CRT,ASV,PAS_ST7,PAS_ST5,0.2509525712703884,3.7173316862409687,1.3158932324515409,2.209999999999999
Pascagoula Bay,CRT,ASV,PAS_ST8,PAS_ST5,0.2969941816789684,5.42205224837802,1.8728804557109562,7.200000000000001
Pascagoula Bay,CRT,ASV,PAS_ST9,PAS_ST5,0.5585796894305481,9.706737287991336,5.364569689754842,17.520000000000003
Pascagoula Bay,CRT,ASV,PAS_ST7,PAS_ST6,0.2676474567068549,1.6874946795627521,0.7694385022773123,2.0299999999999994
Pascagoula Bay,CRT,ASV,PAS_ST8,PAS_ST6,0.2883596229752039,3.387746989574833,1.9254320555549262,7.020000000000001
Pascagoula Bay,CRT,ASV,PAS_ST9,PAS_ST6,0.5493231446385402,7.7202890446840176,4.159336745593689,17.340000000000003
Pascagoula Bay,CRT,ASV,PAS_ST8,PAS_ST7,0.2428735016359625,1.7077887342333398,1.2215704587390237,4.990000000000002
Pascagoula Bay,CRT,ASV,PAS_ST9,PAS_ST7,0.534494248854133,6.052678774123521,4.133873109705715,15.310000000000002
Pascagoula Bay,CRT,ASV,PAS_ST9,PAS_ST8,0.5260747166057254,4.454729154680222,3.7532479419613582,10.32
Pascagoula Bay,Rare,ASV,PAS_ST10,PAS_ST1,0.9885675181803879,18.83498911202305,5.61549745263697,27.96
Pascagoula Bay,Rare,ASV,PAS_ST2,PAS_ST1,0.644091485450694,1.6487857095222387,1.4639684775966948,1.02
Pascagoula Bay,Rare,ASV,PAS_ST3,PAS_ST1,0.6738046189761016,2.4784731959616755,1.37516654431778,2.5700000000000003
Pascagoula Bay,Rare,ASV,PAS_ST4,PAS_ST1,0.7348962228097816,4.521621397524145,1.2329364232636775,4.2299999999999995
Pascagoula Bay,Rare,ASV,PAS_ST5,PAS_ST1,0.8578566775527696,6.343373606301324,2.952855671416718,9.25
Pascagoula Bay,Rare,ASV,PAS_ST6,PAS_ST1,0.8777702656740928,8.31230082707847,2.2157349602514578,9.43
Pascagoula Bay,Rare,ASV,PAS_ST7,PAS_ST1,0.8718398627955974,9.99099167278161,2.777957666724889,11.459999999999999
Pascagoula Bay,Rare,ASV,PAS_ST8,PAS_ST1,0.8772489495278032,11.661480240746295,3.9351850240613353,16.450000000000003
Pascagoula Bay,Rare,ASV,PAS_ST9,PAS_ST1,0.9595003299406119,16.03145161203588,5.984358378282292,26.770000000000003
Pascagoula Bay,Rare,ASV,PAS_ST2,PAS_ST10,0.9788320179135759,18.230328080143494,6.046038324626389,26.939999999999998
Pascagoula Bay,Rare,ASV,PAS_ST3,PAS_ST10,0.961475170286125,16.532529913886325,5.585481264493113,25.39
Pascagoula Bay,Rare,ASV,PAS_ST4,PAS_ST10,0.9144324712450796,14.482124024378336,5.0630430294445805,23.73
Pascagoula Bay,Rare,ASV,PAS_ST5,PAS_ST10,0.8463966027693614,12.52027859400925,4.923605519685613,18.71
Pascagoula Bay,Rare,ASV,PAS_ST6,PAS_ST10,0.8437431631335188,10.522986794213507,3.8461401058438853,18.53
Pascagoula Bay,Rare,ASV,PAS_ST7,PAS_ST10,0.8194687178146521,8.84567452096884,3.765174040758481,16.5
Pascagoula Bay,Rare,ASV,PAS_ST8,PAS_ST10,0.8343884015430386,7.20505081042639,3.3392634031041726,11.509999999999998
Pascagoula Bay,Rare,ASV,PAS_ST9,PAS_ST10,0.7575487409800142,2.8205832400433457,1.2727339671184181,1.1899999999999977
Pascagoula Bay,Rare,ASV,PAS_ST3,PAS_ST2,0.6526170667838406,1.7800643980636879,0.5331449553636911,1.5500000000000003
Pascagoula Bay,Rare,ASV,PAS_ST4,PAS_ST2,0.7166619157659079,3.7508616307215155,1.0996697429811066,3.21
Pascagoula Bay,Rare,ASV,PAS_ST5,PAS_ST2,0.8374821639870238,5.747869712847235,2.148092794718697,8.23
Pascagoula Bay,Rare,ASV,PAS_ST6,PAS_ST2,0.8506705372852584,7.782265219205101,2.2994693636050485,8.41
Pascagoula Bay,Rare,ASV,PAS_ST7,PAS_ST2,0.8344864535762591,9.465058968387872,2.5905548064167028,10.44
Pascagoula Bay,Rare,ASV,PAS_ST8,PAS_ST2,0.8467378292729872,11.169735572048415,3.6980878873936436,15.430000000000001
Pascagoula Bay,Rare,ASV,PAS_ST9,PAS_ST2,0.9409584913158235,15.410324611950285,6.441608826558543,25.75
Pascagoula Bay,Rare,ASV,PAS_ST4,PAS_ST3,0.679547406182724,2.0787849384595085,0.6139513273276159,1.6599999999999997
Pascagoula Bay,Rare,ASV,PAS_ST5,PAS_ST3,0.8022467906955898,4.016451538823597,1.9220681438860823,6.68
Pascagoula Bay,Rare,ASV,PAS_ST6,PAS_ST3,0.8198354205376314,6.041409533456225,1.805130683190165,6.859999999999999
Pascagoula Bay,Rare,ASV,PAS_ST7,PAS_ST3,0.7966259284121537,7.728381327382684,2.1550580186593353,8.889999999999999
Pascagoula Bay,Rare,ASV,PAS_ST8,PAS_ST3,0.8151616752906374,9.427515714724043,3.3119893782358685,13.88
Pascagoula Bay,Rare,ASV,PAS_ST9,PAS_ST3,0.921501629590182,13.716103762388908,5.938814304245224,24.200000000000003
Pascagoula Bay,Rare,ASV,PAS_ST5,PAS_ST4,0.7370593731178382,2.0173018089180395,2.016294743782462,5.0200000000000005
Pascagoula Bay,Rare,ASV,PAS_ST6,PAS_ST4,0.7594827067773616,4.049982585776658,1.3423827952606924,5.2
Pascagoula Bay,Rare,ASV,PAS_ST7,PAS_ST4,0.7510544099059843,5.724302892892033,1.8580872350082969,7.2299999999999995
Pascagoula Bay,Rare,ASV,PAS_ST8,PAS_ST4,0.7476923249501927,7.431568036820559,3.069042340591927,12.220000000000002
Pascagoula Bay,Rare,ASV,PAS_ST9,PAS_ST4,0.8657943614709329,11.662848798176336,5.404141882905121,22.540000000000003
Pascagoula Bay,Rare,ASV,PAS_ST6,PAS_ST5,0.6891232201655088,2.0355511784019296,1.7835267192020519,0.17999999999999972
Pascagoula Bay,Rare,ASV,PAS_ST7,PAS_ST5,0.6727346745073284,3.7173316862409687,1.3158932324515409,2.209999999999999
Pascagoula Bay,Rare,ASV,PAS_ST8,PAS_ST5,0.6958599946446362,5.42205224837802,1.8728804557109562,7.200000000000001
Pascagoula Bay,Rare,ASV,PAS_ST9,PAS_ST5,0.797484842260188,9.706737287991336,5.364569689754842,17.520000000000003
Pascagoula Bay,Rare,ASV,PAS_ST7,PAS_ST6,0.6761275211279876,1.6874946795627521,0.7694385022773123,2.0299999999999994
Pascagoula Bay,Rare,ASV,PAS_ST8,PAS_ST6,0.6893501395057936,3.387746989574833,1.9254320555549262,7.020000000000001
Pascagoula Bay,Rare,ASV,PAS_ST9,PAS_ST6,0.7854941183049714,7.7202890446840176,4.159336745593689,17.340000000000003
Pascagoula Bay,Rare,ASV,PAS_ST8,PAS_ST7,0.6638745374237831,1.7077887342333398,1.2215704587390237,4.990000000000002
Pascagoula Bay,Rare,ASV,PAS_ST9,PAS_ST7,0.7669034493287822,6.052678774123521,4.133873109705715,15.310000000000002
Pascagoula Bay,Rare,ASV,PAS_ST9,PAS_ST8,0.786883076212616,4.454729154680222,3.7532479419613582,10.32
Pascagoula Bay,Total,ASV,PAS_ST10,PAS_ST1,0.934827091784047,18.83498911202305,5.61549745263697,27.96
Pascagoula Bay,Total,ASV,PAS_ST2,PAS_ST1,0.46809311568113104,1.6487857095222387,1.4639684775966948,1.02
Pascagoula Bay,Total,ASV,PAS_ST3,PAS_ST1,0.5315481311153977,2.4784731959616755,1.37516654431778,2.5700000000000003
Pascagoula Bay,Total,ASV,PAS_ST4,PAS_ST1,0.5970375283421726,4.521621397524145,1.2329364232636775,4.2299999999999995
Pascagoula Bay,Total,ASV,PAS_ST5,PAS_ST1,0.7187575568725351,6.343373606301324,2.952855671416718,9.25
Pascagoula Bay,Total,ASV,PAS_ST6,PAS_ST1,0.7409236683249117,8.31230082707847,2.2157349602514578,9.43
Pascagoula Bay,Total,ASV,PAS_ST7,PAS_ST1,0.7310413760123827,9.99099167278161,2.777957666724889,11.459999999999999
Pascagoula Bay,Total,ASV,PAS_ST8,PAS_ST1,0.734061232826969,11.661480240746295,3.9351850240613353,16.450000000000003
Pascagoula Bay,Total,ASV,PAS_ST9,PAS_ST1,0.8283531777642777,16.03145161203588,5.984358378282292,26.770000000000003
Pascagoula Bay,Total,ASV,PAS_ST2,PAS_ST10,0.9126022338343759,18.230328080143494,6.046038324626389,26.939999999999998
Pascagoula Bay,Total,ASV,PAS_ST3,PAS_ST10,0.8827910134577804,16.532529913886325,5.585481264493113,25.39
Pascagoula Bay,Total,ASV,PAS_ST4,PAS_ST10,0.8095659639508167,14.482124024378336,5.0630430294445805,23.73
Pascagoula Bay,Total,ASV,PAS_ST5,PAS_ST10,0.7292860529559283,12.52027859400925,4.923605519685613,18.71
Pascagoula Bay,Total,ASV,PAS_ST6,PAS_ST10,0.7343569898893519,10.522986794213507,3.8461401058438853,18.53
Pascagoula Bay,Total,ASV,PAS_ST7,PAS_ST10,0.7040637597716743,8.84567452096884,3.765174040758481,16.5
Pascagoula Bay,Total,ASV,PAS_ST8,PAS_ST10,0.701808382943009,7.20505081042639,3.3392634031041726,11.509999999999998
Pascagoula Bay,Total,ASV,PAS_ST9,PAS_ST10,0.6166143643044839,2.8205832400433457,1.2727339671184181,1.1899999999999977
Pascagoula Bay,Total,ASV,PAS_ST3,PAS_ST2,0.43828728811188516,1.7800643980636879,0.5331449553636911,1.5500000000000003
Pascagoula Bay,Total,ASV,PAS_ST4,PAS_ST2,0.5034476931205061,3.7508616307215155,1.0996697429811066,3.21
Pascagoula Bay,Total,ASV,PAS_ST5,PAS_ST2,0.6207805696056204,5.747869712847235,2.148092794718697,8.23
Pascagoula Bay,Total,ASV,PAS_ST6,PAS_ST2,0.6375933017316844,7.782265219205101,2.2994693636050485,8.41
Pascagoula Bay,Total,ASV,PAS_ST7,PAS_ST2,0.6234490367873989,9.465058968387872,2.5905548064167028,10.44
Pascagoula Bay,Total,ASV,PAS_ST8,PAS_ST2,0.6329298586893248,11.169735572048415,3.6980878873936436,15.430000000000001
Pascagoula Bay,Total,ASV,PAS_ST9,PAS_ST2,0.797810119572442,15.410324611950285,6.441608826558543,25.75
Pascagoula Bay,Total,ASV,PAS_ST4,PAS_ST3,0.4262685311398908,2.0787849384595085,0.6139513273276159,1.6599999999999997
Pascagoula Bay,Total,ASV,PAS_ST5,PAS_ST3,0.5623137974529352,4.016451538823597,1.9220681438860823,6.68
Pascagoula Bay,Total,ASV,PAS_ST6,PAS_ST3,0.543117512455164,6.041409533456225,1.805130683190165,6.859999999999999
Pascagoula Bay,Total,ASV,PAS_ST7,PAS_ST3,0.5505356079703829,7.728381327382684,2.1550580186593353,8.889999999999999
Pascagoula Bay,Total,ASV,PAS_ST8,PAS_ST3,0.5540771821337008,9.427515714724043,3.3119893782358685,13.88
Pascagoula Bay,Total,ASV,PAS_ST9,PAS_ST3,0.7659011477189334,13.716103762388908,5.938814304245224,24.200000000000003
Pascagoula Bay,Total,ASV,PAS_ST5,PAS_ST4,0.4750799575701431,2.0173018089180395,2.016294743782462,5.0200000000000005
Pascagoula Bay,Total,ASV,PAS_ST6,PAS_ST4,0.4771468715586538,4.049982585776658,1.3423827952606924,5.2
Pascagoula Bay,Total,ASV,PAS_ST7,PAS_ST4,0.4728535437715048,5.724302892892033,1.8580872350082969,7.2299999999999995
Pascagoula Bay,Total,ASV,PAS_ST8,PAS_ST4,0.47416881998932553,7.431568036820559,3.069042340591927,12.220000000000002
Pascagoula Bay,Total,ASV,PAS_ST9,PAS_ST4,0.6882351269899453,11.662848798176336,5.404141882905121,22.540000000000003
Pascagoula Bay,Total,ASV,PAS_ST6,PAS_ST5,0.4005171505633457,2.0355511784019296,1.7835267192020519,0.17999999999999972
Pascagoula Bay,Total,ASV,PAS_ST7,PAS_ST5,0.37227157834636815,3.7173316862409687,1.3158932324515409,2.209999999999999
Pascagoula Bay,Total,ASV,PAS_ST8,PAS_ST5,0.3977288984723863,5.42205224837802,1.8728804557109562,7.200000000000001
Pascagoula Bay,Total,ASV,PAS_ST9,PAS_ST5,0.6143611113238473,9.706737287991336,5.364569689754842,17.520000000000003
Pascagoula Bay,Total,ASV,PAS_ST7,PAS_ST6,0.38097285158800337,1.6874946795627521,0.7694385022773123,2.0299999999999994
Pascagoula Bay,Total,ASV,PAS_ST8,PAS_ST6,0.3821980462190828,3.387746989574833,1.9254320555549262,7.020000000000001
Pascagoula Bay,Total,ASV,PAS_ST9,PAS_ST6,0.6130608242948264,7.7202890446840176,4.159336745593689,17.340000000000003
Pascagoula Bay,Total,ASV,PAS_ST8,PAS_ST7,0.3537913068939789,1.7077887342333398,1.2215704587390237,4.990000000000002
Pascagoula Bay,Total,ASV,PAS_ST9,PAS_ST7,0.593609278511834,6.052678774123521,4.133873109705715,15.310000000000002
Pascagoula Bay,Total,ASV,PAS_ST9,PAS_ST8,0.5893642336592898,4.454729154680222,3.7532479419613582,10.32
